",mass A,,"
"t,x,y,"
"0.000,-9.423E-3,7.224E-2"
"0.033,-9.431E-3,7.223E-2"
"0.067,-9.430E-3,7.223E-2"
"0.100,-9.430E-3,7.223E-2"
"0.133,-9.429E-3,7.223E-2"
"0.167,-9.431E-3,7.223E-2"
"0.200,-9.690E-3,7.248E-2"
"0.233,-1.160E-2,7.424E-2"
"0.267,-1.779E-2,7.871E-2"
"0.300,-2.748E-2,8.167E-2"
"0.333,-3.769E-2,8.167E-2"
"0.367,-4.397E-2,8.952E-2"
"0.400,-5.366E-2,9.235E-2"
"0.433,-6.164E-2,9.182E-2"
"0.467,-6.910E-2,8.795E-2"
"0.500,-7.818E-2,8.217E-2"
"0.533,-8.401E-2,8.533E-2"
"0.567,-8.799E-2,8.872E-2"
"0.600,-9.115E-2,8.993E-2"
"0.633,-9.317E-2,9.181E-2"
"0.667,-9.421E-2,9.358E-2"
"0.700,-9.483E-2,9.307E-2"
"0.733,-9.470E-2,9.083E-2"
"0.767,-9.452E-2,8.796E-2"
"0.800,-9.430E-2,8.479E-2"
"0.833,-9.387E-2,8.119E-2"
"0.867,-9.322E-2,7.781E-2"
"0.900,-9.218E-2,7.662E-2"
"0.933,-9.107E-2,7.584E-2"
"0.967,-8.904E-2,7.360E-2"
"1.000,-8.743E-2,7.290E-2"
"1.033,-8.775E-2,7.267E-2"
"1.067,-8.814E-2,7.244E-2"
"1.100,-8.792E-2,7.252E-2"
"1.133,-8.806E-2,7.256E-2"
"1.167,-8.803E-2,7.248E-2"
"1.200,-8.789E-2,7.262E-2"
"1.233,-8.812E-2,7.262E-2"
"1.267,-8.803E-2,7.262E-2"
"1.300,-8.807E-2,7.263E-2"
"1.333,-8.809E-2,7.264E-2"
"1.367,-8.814E-2,7.272E-2"
"1.400,-8.816E-2,7.281E-2"
"1.433,-8.839E-2,7.298E-2"
"1.467,-8.866E-2,7.341E-2"
"1.500,-8.943E-2,7.400E-2"
"1.533,-9.042E-2,7.487E-2"
"1.567,-9.156E-2,7.557E-2"
"1.600,-9.417E-2,7.733E-2"
"1.633,-0.101,8.061E-2"
"1.667,-0.110,7.950E-2"
"1.700,-0.117,8.716E-2"
"1.733,-0.125,9.195E-2"
"1.767,-0.133,9.351E-2"
"1.800,-0.142,8.857E-2"
"1.833,-0.149,8.598E-2"
"1.867,-0.153,8.891E-2"
"1.900,-0.155,9.008E-2"
"1.933,-0.156,8.893E-2"
"1.967,-0.155,9.104E-2"
"2.000,-0.153,9.161E-2"
"2.033,-0.150,8.991E-2"
"2.067,-0.146,8.623E-2"
"2.100,-0.143,8.108E-2"
"2.133,-0.139,7.606E-2"
"2.167,-0.137,7.339E-2"
"2.200,-0.137,7.353E-2"
"2.233,-0.137,7.319E-2"
"2.267,-0.137,7.294E-2"
"2.300,-0.137,7.306E-2"
"2.333,-0.137,7.299E-2"
"2.367,-0.137,7.308E-2"
"2.400,-0.137,7.309E-2"
"2.433,-0.137,7.309E-2"
"2.467,-0.137,7.309E-2"
"2.500,-0.137,7.311E-2"
"2.533,-0.137,7.319E-2"
"2.567,-0.137,7.356E-2"
"2.600,-0.138,7.392E-2"
"2.633,-0.138,7.444E-2"
"2.667,-0.139,7.486E-2"
"2.700,-0.139,7.504E-2"
"2.733,-0.139,7.462E-2"
"2.767,-0.138,7.393E-2"
"2.800,-0.138,7.336E-2"
"2.833,-0.138,7.341E-2"
"2.867,-0.138,7.336E-2"
"2.900,-0.138,7.340E-2"
"2.933,-0.140,7.520E-2"
"2.967,-0.148,8.167E-2"
"3.000,-0.157,8.088E-2"
"3.033,-0.169,8.324E-2"
"3.067,-0.175,9.109E-2"
"3.100,-0.185,9.658E-2"
"3.133,-0.192,9.344E-2"
"3.167,-0.201,8.708E-2"
"3.200,-0.207,8.809E-2"
"3.233,-0.211,9.108E-2"
"3.267,-0.213,9.075E-2"
"3.300,-0.213,8.947E-2"
"3.333,-0.212,9.181E-2"
"3.367,-0.209,9.216E-2"
"3.400,-0.206,9.037E-2"
"3.433,-0.203,8.659E-2"
"3.467,-0.199,8.185E-2"
"3.500,-0.197,7.767E-2"
"3.533,-0.195,7.438E-2"
"3.567,-0.194,7.463E-2"
"3.600,-0.194,7.458E-2"
"3.633,-0.194,7.430E-2"
"3.667,-0.195,7.390E-2"
"3.700,-0.195,7.393E-2"
"3.733,-0.195,7.404E-2"
"3.767,-0.195,7.403E-2"
"3.800,-0.195,7.402E-2"
"3.833,-0.195,7.400E-2"
"3.867,-0.195,7.421E-2"
"3.900,-0.196,7.418E-2"
"3.933,-0.196,7.400E-2"
"3.967,-0.196,7.379E-2"
"4.000,-0.196,7.386E-2"
"4.033,-0.195,7.388E-2"
"4.067,-0.195,7.384E-2"
"4.100,-0.195,7.395E-2"
"4.133,-0.195,7.399E-2"
"4.167,-0.195,7.397E-2"
"4.200,-0.195,7.397E-2"
"4.233,-0.195,7.399E-2"
"4.267,-0.196,7.429E-2"
"4.300,-0.198,7.669E-2"
"4.333,-0.207,8.481E-2"
"4.367,-0.218,8.245E-2"
"4.400,-0.227,8.402E-2"
"4.433,-0.236,9.030E-2"
"4.467,-0.245,9.501E-2"
"4.500,-0.254,9.266E-2"
"4.533,-0.265,9.109E-2"
"4.567,-0.272,9.314E-2"
"4.600,-0.278,9.545E-2"
"4.633,-0.282,9.561E-2"
"4.667,-0.284,9.570E-2"
"4.700,-0.285,9.705E-2"
"4.733,-0.285,9.780E-2"
"4.767,-0.286,9.641E-2"
"4.800,-0.286,9.488E-2"
"4.833,-0.286,9.208E-2"
"4.867,-0.286,8.714E-2"
"4.900,-0.284,8.142E-2"
"4.933,-0.283,7.645E-2"
"4.967,-0.281,7.524E-2"
"5.000,-0.278,7.395E-2"
"5.033,-0.276,7.193E-2"
"5.067,-0.276,7.239E-2"
"5.100,-0.276,7.173E-2"
"5.134,-0.276,7.177E-2"
"5.167,-0.276,7.178E-2"
"5.200,-0.276,7.178E-2"
"5.234,-0.276,7.179E-2"
"5.267,-0.276,7.180E-2"
"5.300,-0.276,7.180E-2"
"5.334,-0.276,7.179E-2"
"5.367,-0.276,7.186E-2"
"5.400,-0.276,7.200E-2"
"5.434,-0.276,7.209E-2"
"5.467,-0.277,7.223E-2"
"5.500,-0.277,7.228E-2"
"5.534,-0.277,7.226E-2"
"5.567,-0.277,7.219E-2"
"5.600,-0.277,7.223E-2"
"5.634,-0.278,7.346E-2"
"5.667,-0.286,8.167E-2"
"5.700,-0.294,8.088E-2"
"5.734,-0.308,7.931E-2"
"5.767,-0.316,8.795E-2"
"5.800,-0.326,9.266E-2"
"5.834,-0.335,9.109E-2"
"5.867,-0.344,8.167E-2"
"5.900,-0.355,7.852E-2"
"5.934,-0.362,8.324E-2"
"5.967,-0.367,8.795E-2"
"6.000,-0.373,9.003E-2"
"6.034,-0.377,9.185E-2"
"6.067,-0.380,9.421E-2"
"6.100,-0.383,9.452E-2"
"6.134,-0.384,9.169E-2"
"6.167,-0.386,8.936E-2"
"6.200,-0.387,8.642E-2"
"6.234,-0.388,8.188E-2"
"6.267,-0.387,7.693E-2"
"6.300,-0.385,7.434E-2"
"6.334,-0.383,7.349E-2"
"6.367,-0.380,7.114E-2"
"6.400,-0.378,6.995E-2"
"6.434,-0.379,6.992E-2"
"6.467,-0.378,6.982E-2"
"6.500,-0.378,6.976E-2"
"6.534,-0.378,6.972E-2"
"6.567,-0.378,6.966E-2"
"6.600,-0.378,6.968E-2"
"6.634,-0.378,6.967E-2"
"6.667,-0.378,6.966E-2"
"6.700,-0.378,6.975E-2"
"6.734,-0.378,7.003E-2"
"6.767,-0.379,7.032E-2"
"6.800,-0.380,7.092E-2"
"6.834,-0.381,7.154E-2"
"6.867,-0.381,7.187E-2"
"6.900,-0.381,7.176E-2"
"6.934,-0.380,7.150E-2"
"6.967,-0.380,7.126E-2"
"7.000,-0.382,7.279E-2"
"7.034,-0.389,7.852E-2"
"7.067,-0.400,8.009E-2"
"7.100,-0.410,8.088E-2"
