",mass A,,"
"t,x,y,"
"0.000,-6.922E-3,6.692E-2"
"0.033,-6.887E-3,6.702E-2"
"0.067,-6.913E-3,6.689E-2"
"0.100,-6.911E-3,6.690E-2"
"0.133,-6.894E-3,6.693E-2"
"0.167,-6.901E-3,6.696E-2"
"0.200,-6.897E-3,6.696E-2"
"0.233,-6.901E-3,6.693E-2"
"0.267,-6.902E-3,6.689E-2"
"0.300,-6.907E-3,6.690E-2"
"0.333,-6.906E-3,6.690E-2"
"0.367,-6.906E-3,6.690E-2"
"0.400,-6.907E-3,6.691E-2"
"0.433,-6.906E-3,6.691E-2"
"0.467,-6.906E-3,6.692E-2"
"0.500,-6.910E-3,6.690E-2"
"0.533,-6.909E-3,6.690E-2"
"0.567,-6.909E-3,6.691E-2"
"0.600,-6.908E-3,6.691E-2"
"0.633,-6.907E-3,6.691E-2"
"0.667,-6.904E-3,6.691E-2"
"0.700,-7.233E-3,6.725E-2"
"0.733,-8.908E-3,6.881E-2"
"0.766,-1.519E-2,7.387E-2"
"0.800,-2.420E-2,7.548E-2"
"0.833,-3.401E-2,7.423E-2"
"0.866,-4.307E-2,8.153E-2"
"0.900,-5.081E-2,8.764E-2"
"0.933,-5.989E-2,8.863E-2"
"0.966,-6.845E-2,8.384E-2"
"1.000,-7.787E-2,7.985E-2"
"1.033,-8.447E-2,7.557E-2"
"1.066,-8.748E-2,7.656E-2"
"1.100,-8.827E-2,8.205E-2"
"1.133,-8.814E-2,8.593E-2"
"1.166,-8.654E-2,8.687E-2"
"1.200,-8.347E-2,8.430E-2"
"1.233,-7.944E-2,7.936E-2"
"1.266,-7.520E-2,7.282E-2"
"1.300,-7.065E-2,7.140E-2"
"1.333,-6.598E-2,7.135E-2"
"1.366,-6.169E-2,7.069E-2"
"1.400,-5.838E-2,7.030E-2"
"1.433,-5.610E-2,6.825E-2"
"1.466,-5.591E-2,6.862E-2"
"1.500,-5.634E-2,6.776E-2"
"1.533,-5.690E-2,6.778E-2"
"1.566,-5.691E-2,6.778E-2"
"1.600,-5.676E-2,6.787E-2"
"1.633,-5.674E-2,6.784E-2"
"1.666,-5.674E-2,6.778E-2"
"1.700,-5.670E-2,6.783E-2"
"1.733,-5.673E-2,6.780E-2"
"1.766,-5.671E-2,6.780E-2"
"1.800,-5.670E-2,6.783E-2"
"1.833,-5.673E-2,6.784E-2"
"1.866,-5.704E-2,6.801E-2"
"1.900,-5.739E-2,6.822E-2"
"1.933,-5.774E-2,6.854E-2"
"1.966,-5.792E-2,6.875E-2"
"2.000,-5.816E-2,6.889E-2"
"2.033,-5.823E-2,6.905E-2"
"2.066,-5.865E-2,6.924E-2"
"2.100,-6.111E-2,7.158E-2"
"2.133,-6.854E-2,7.633E-2"
"2.166,-7.922E-2,7.384E-2"
"2.199,-8.768E-2,7.999E-2"
"2.233,-9.537E-2,8.691E-2"
"2.266,-0.103,9.066E-2"
"2.299,-0.112,8.461E-2"
"2.333,-0.121,7.922E-2"
"2.366,-0.126,7.636E-2"
"2.399,-0.129,7.900E-2"
"2.433,-0.130,8.357E-2"
"2.466,-0.130,8.692E-2"
"2.499,-0.128,8.723E-2"
"2.533,-0.124,8.299E-2"
"2.566,-0.120,7.597E-2"
"2.599,-0.115,7.361E-2"
"2.633,-0.111,7.259E-2"
"2.666,-0.106,7.250E-2"
"2.699,-0.102,7.079E-2"
"2.733,-0.100,7.013E-2"
"2.766,-0.100,6.999E-2"
"2.799,-0.101,6.948E-2"
"2.833,-0.101,6.939E-2"
"2.866,-0.101,6.952E-2"
"2.899,-0.101,6.945E-2"
"2.933,-0.101,6.947E-2"
"2.966,-0.101,6.950E-2"
"2.999,-0.101,6.949E-2"
"3.033,-0.101,6.958E-2"
"3.066,-0.101,6.956E-2"
"3.099,-0.101,6.959E-2"
"3.133,-0.101,6.958E-2"
"3.166,-0.101,6.956E-2"
"3.199,-0.101,6.954E-2"
"3.233,-0.101,6.948E-2"
"3.266,-0.101,6.949E-2"
"3.299,-0.101,6.949E-2"
"3.333,-0.101,6.950E-2"
"3.366,-0.101,6.951E-2"
"3.399,-0.101,6.961E-2"
"3.433,-0.103,7.115E-2"
"3.466,-0.112,7.614E-2"
"3.499,-0.122,7.691E-2"
"3.533,-0.132,7.691E-2"
"3.566,-0.142,8.614E-2"
"3.599,-0.151,9.076E-2"
"3.632,-0.158,8.768E-2"
"3.666,-0.169,8.153E-2"
"3.699,-0.176,8.035E-2"
"3.732,-0.182,8.236E-2"
"3.766,-0.185,8.401E-2"
"3.799,-0.186,8.577E-2"
"3.832,-0.186,8.925E-2"
"3.866,-0.185,9.016E-2"
"3.899,-0.183,8.785E-2"
"3.932,-0.181,8.358E-2"
"3.966,-0.178,7.850E-2"
"3.999,-0.176,7.350E-2"
"4.032,-0.174,7.058E-2"
"4.066,-0.173,7.170E-2"
"4.099,-0.173,7.207E-2"
"4.132,-0.173,7.217E-2"
"4.166,-0.173,7.168E-2"
"4.199,-0.174,7.097E-2"
"4.232,-0.174,7.070E-2"
"4.266,-0.174,7.071E-2"
"4.299,-0.174,7.083E-2"
"4.332,-0.174,7.081E-2"
"4.366,-0.174,7.079E-2"
"4.399,-0.175,7.096E-2"
"4.432,-0.175,7.104E-2"
"4.466,-0.175,7.113E-2"
"4.499,-0.175,7.114E-2"
"4.532,-0.175,7.115E-2"
"4.566,-0.175,7.086E-2"
"4.599,-0.175,7.077E-2"
"4.632,-0.175,7.078E-2"
"4.666,-0.175,7.078E-2"
"4.699,-0.175,7.077E-2"
"4.732,-0.175,7.078E-2"
"4.766,-0.175,7.100E-2"
"4.799,-0.178,7.328E-2"
"4.832,-0.185,7.819E-2"
"4.866,-0.196,7.691E-2"
"4.899,-0.206,7.845E-2"
"4.932,-0.215,8.614E-2"
"4.965,-0.226,8.922E-2"
"4.999,-0.237,8.845E-2"
"5.032,-0.247,8.541E-2"
"5.065,-0.255,8.823E-2"
"5.099,-0.262,9.061E-2"
"5.132,-0.267,9.018E-2"
"5.165,-0.270,8.941E-2"
"5.199,-0.271,9.028E-2"
"5.232,-0.271,9.106E-2"
"5.265,-0.271,9.036E-2"
"5.299,-0.271,8.812E-2"
"5.332,-0.270,8.540E-2"
"5.365,-0.270,8.052E-2"
"5.399,-0.268,7.509E-2"
"5.432,-0.266,7.296E-2"
"5.465,-0.263,7.105E-2"
"5.499,-0.260,6.918E-2"
"5.532,-0.259,6.984E-2"
"5.565,-0.260,6.876E-2"
"5.599,-0.260,6.878E-2"
"5.632,-0.260,6.879E-2"
"5.665,-0.260,6.876E-2"
"5.699,-0.260,6.873E-2"
"5.732,-0.260,6.873E-2"
"5.765,-0.260,6.875E-2"
"5.799,-0.260,6.872E-2"
"5.832,-0.260,6.877E-2"
"5.865,-0.260,6.888E-2"
"5.899,-0.260,6.907E-2"
"5.932,-0.260,6.910E-2"
"5.965,-0.260,6.911E-2"
"5.999,-0.260,6.908E-2"
"6.032,-0.260,6.896E-2"
"6.065,-0.260,6.885E-2"
"6.099,-0.260,6.889E-2"
"6.132,-0.262,7.018E-2"
"6.165,-0.271,7.538E-2"
"6.199,-0.283,7.768E-2"
"6.232,-0.294,7.614E-2"
"6.265,-0.304,8.307E-2"
"6.299,-0.316,8.922E-2"
"6.332,-0.326,8.691E-2"
"6.365,-0.338,7.845E-2"
"6.398,-0.347,7.655E-2"
"6.432,-0.356,8.196E-2"
"6.465,-0.362,8.511E-2"
"6.498,-0.366,8.502E-2"
"6.532,-0.369,8.713E-2"
"6.565,-0.370,8.906E-2"
"6.598,-0.371,8.882E-2"
"6.632,-0.370,8.637E-2"
"6.665,-0.370,8.308E-2"
"6.698,-0.370,7.962E-2"
"6.732,-0.369,7.524E-2"
"6.765,-0.368,7.105E-2"
"6.798,-0.366,7.006E-2"
"6.832,-0.363,6.738E-2"
"6.865,-0.363,6.775E-2"
"6.898,-0.363,6.698E-2"
"6.932,-0.363,6.704E-2"
"6.965,-0.363,6.691E-2"
"6.998,-0.363,6.695E-2"
"7.032,-0.363,6.695E-2"
"7.065,-0.363,6.696E-2"
"7.098,-0.363,6.697E-2"
"7.132,-0.363,6.697E-2"
"7.165,-0.363,6.703E-2"
"7.198,-0.363,6.711E-2"
"7.232,-0.363,6.740E-2"
"7.265,-0.364,6.767E-2"
"7.298,-0.364,6.770E-2"
"7.332,-0.364,6.765E-2"
"7.365,-0.363,6.742E-2"
"7.398,-0.363,6.731E-2"
"7.432,-0.363,6.724E-2"
"7.465,-0.363,6.736E-2"
"7.498,-0.366,6.924E-2"
"7.532,-0.375,7.384E-2"
"7.565,-0.386,7.538E-2"
"7.598,-0.397,7.691E-2"
"7.632,-0.405,8.461E-2"
"7.665,-0.414,8.845E-2"
"7.698,-0.422,8.307E-2"
"7.732,-0.433,7.384E-2"
"7.765,-0.440,7.475E-2"
"7.798,-0.447,8.063E-2"
"7.831,-0.451,8.330E-2"
"7.865,-0.454,8.507E-2"
"7.898,-0.456,8.653E-2"
"7.931,-0.457,8.699E-2"
"7.965,-0.458,8.618E-2"
"7.998,-0.459,8.337E-2"
"8.031,-0.459,7.949E-2"
