Stiffness,A_len,B_len,C_len,D_len,E_len,XZ_Rel_Distance
0.056375365466620905,0.2934152033038237,0.27414160902219065,0.2621959946806951,0.3556713408928128,0.24347893783370367,7.624137413972188
0.055418213065812676,0.293456134225047,0.273669110753158,0.26257698963647647,0.3559056801463165,0.24374185665919285,7.623869241093632
0.05637335850299323,0.2934586310354744,0.27409771001042915,0.26227974637535634,0.3556884163231404,0.2434098067529224,7.621430886939807
0.056376229780306056,0.29341454614473295,0.2741407246565074,0.2621991690606378,0.35567167497406293,0.24347734290578316,7.620836479598018
0.05637747796453746,0.2934169083940569,0.27413809965894204,0.26220467221991695,0.3556713416951176,0.24347255067624723,7.619709993409427
0.056307245556286495,0.29324551398233767,0.27413488022663224,0.2623834494815824,0.3555964564981026,0.2436591019169529,7.618789363091951
0.05637622646705781,0.29341602342699197,0.27414167333649475,0.26219687305524064,0.355672062829228,0.24347720514498739,7.6187838656502205
0.05635252328948986,0.2934071529416788,0.2740371382351002,0.26243241532834266,0.35581318293306385,0.24335371488873553,7.618764641402161
0.055991784925498056,0.29354990478647375,0.27387840359425386,0.26248226721637846,0.355759219914116,0.24343823447843285,7.6183293064602875
0.05619166357000903,0.29301358785796894,0.2743706880701489,0.2616661289601503,0.35565921782888055,0.24410272039725148,7.617580863216466
0.0563750721425129,0.2934151563014098,0.2741413193513893,0.262196216032966,0.3556712618678983,0.24347908544961444,7.617216237253017
0.0563756410901375,0.29341533949984366,0.2741419471666511,0.26219544282525326,0.3556708092880331,0.2434790601323259,7.617101616822402
0.05637565109745936,0.29341566065914326,0.27414160538051535,0.2621961581324417,0.35567150164822714,0.2434783158813782,7.6160371866005665
0.05633340530085415,0.29331234170370324,0.2740203938738779,0.26250078111561537,0.35592047368707325,0.24336724288939526,7.615971423042326
0.05636534258856865,0.29338081071311306,0.274136694130653,0.2622188847785839,0.3556847737162816,0.24349573755227943,7.615524965764785
0.05651225909222031,0.2933004891314783,0.2742446894641581,0.2622577609492407,0.355643117085488,0.24344519345910046,7.61551976264491
0.05631403858828074,0.2936482049118583,0.2739812148602138,0.26236817067108265,0.35583919914740936,0.243251891717188,7.615369540581523
0.05637421711542706,0.29343696446338446,0.27411962371748255,0.26223759479249953,0.35567967839518333,0.24344461668534567,7.615283313232645
0.05637677439668337,0.2934149678203402,0.27414005120867224,0.26220238742569135,0.35567405965303,0.2434744473791251,7.613895298413306
0.05719887192822058,0.2905584950156898,0.27383782419600455,0.2622381225285647,0.3501610692806528,0.2465116640256047,7.613832175494999
0.0563920515790413,0.29344365043871734,0.2741336784541688,0.2622444810063516,0.3557171081745812,0.24341006633019197,7.613581776480045
0.05639421472595661,0.29346007112327316,0.2741289520776513,0.2622346178318985,0.35568203340287863,0.24341753970873087,7.611083790681449
0.05632849534451543,0.29342973564968794,0.2741000303406439,0.26224665192786717,0.35575690020098427,0.2434513755993004,7.610813854702629
0.05637521437941905,0.2934152021010183,0.27414147630520475,0.2621960227310378,0.355671148722932,0.24347907912029232,7.609858483280139
0.05637740486721786,0.29341616817586386,0.2741395035352999,0.26220330807002556,0.3556729788160897,0.2434733367672643,7.609552199163741
0.0563749750058596,0.2933589519140705,0.2739472899658317,0.26243940900931817,0.35554229909827506,0.2434445774058399,7.609336312859951
0.056263905504866506,0.2932364310183183,0.2742899305411608,0.26194433211230794,0.35566510832975123,0.2437903818204425,7.609037308747051
0.05643630117073497,0.2934445946651191,0.27411128833099097,0.26238549713893144,0.35560460809000904,0.24339685710731288,7.608006313484011
0.05637645916141612,0.2934143676425784,0.27414032504535835,0.2622019271035242,0.35567460007150015,0.2434750026850555,7.60781166397043
0.05638428164143616,0.2934211021768742,0.27414262472020645,0.2622068819744263,0.35567991936324017,0.2434616548355163,7.607679838590838
0.056383563653451096,0.2934294741650059,0.2741376079393524,0.26221996210799714,0.3556940243209037,0.24344474647398046,7.607662566687672
0.05629760733722858,0.2930704081400691,0.274021286133839,0.2626639171189379,0.355511453943787,0.24376622417688915,7.6075556801579305
0.05639230956240901,0.29347853782527866,0.27406808296359003,0.26236534872241707,0.35568145696824305,0.24335919011860085,7.6057561435280645
0.05637006982806414,0.2934074875348921,0.2741332689237226,0.2622120825182541,0.35567535993736576,0.24347884621232857,7.603907105410096
0.057096867524869484,0.2913420004533198,0.27566850092500816,0.26142706705467883,0.35533512122200567,0.24490941882159775,7.603790420631409
0.056462703966235414,0.2933874180765733,0.274178820813172,0.26228536337970115,0.35569213760096835,0.24339686802362237,7.603620313823247
0.056375330684137095,0.2934143193109971,0.2741417154527871,0.26219586857041155,0.3556701282281403,0.24347997918507303,7.602787976502419
0.05634283993320315,0.2935750845457563,0.2740175487282681,0.2623661101060763,0.3557725456632319,0.24329603930263188,7.6024181017419705
0.05640851295651692,0.2934082622734305,0.27414541172738804,0.26225317422739897,0.3556727225497487,0.24343605839567856,7.6023228602236
0.056994863121518385,0.29212550589094977,0.2774991776540118,0.26061601158079295,0.3605091731633585,0.2433071736175908,7.601144787458483
0.05634300787456494,0.2934866618882548,0.2739952683304574,0.2623101001982625,0.3558142627596995,0.2433222020745651,7.600242431631298
0.05637163569115096,0.2934202334943161,0.27413739401472415,0.2622186868918338,0.3556998671264935,0.24346003894120388,7.597561450188675
0.05634849974751581,0.2934243673056236,0.2741113756873299,0.2622482825027501,0.35573585578817535,0.24344754629839496,7.597211073163711
0.05639648902936219,0.293476904115494,0.27408251709364295,0.26234739124257794,0.3557019116966663,0.2433545690996044,7.597031314130529
0.05637783214544098,0.29341192525750637,0.2741399775454917,0.2622031033767588,0.35567093462880606,0.2434766690658569,7.596772692228429
0.056342851384832936,0.29354786166837765,0.2740449192394761,0.26237672581389937,0.3557192296147623,0.24331139914867306,7.596018685598732
0.056376003871088945,0.2934152829002578,0.27414072585743254,0.2621990303982088,0.3556723649555106,0.24347679817196444,7.596014239408301
0.056458010958003436,0.29336427171348456,0.27408077266686165,0.2623260207225818,0.3556658798719311,0.243426550106284,7.594912729529581
0.056308542497016625,0.29200731462036844,0.2737534674745813,0.2624075560825206,0.35303337471348467,0.24512676034239878,7.594263468627186
0.05637543662488491,0.29341489361193807,0.2741416680589417,0.2621966670067535,0.35567233352297667,0.2434785132516883,7.594025460789784
0.05637977593464186,0.2934042827720059,0.274139578670205,0.26220913072033214,0.3556716156121725,0.24347754260972604,7.593828378073431
0.0563751917457644,0.2934152960174149,0.27414143597864793,0.26219589160821344,0.3556711185282618,0.24347909806204343,7.593630063634623
0.0563709944524438,0.29340107987588104,0.2741338310103427,0.2622120941507422,0.3556716559390448,0.24348381623641446,7.592466133343716
0.05641517946330121,0.293616151385894,0.2742109450317209,0.26224244312869005,0.3559017872272474,0.24324897909672816,7.592453298271322
0.05638468467456713,0.293421739902344,0.2741277863621604,0.26223235925073973,0.35567254537879156,0.243451922851682,7.5902981735194635
0.05639349662155715,0.2933928125141904,0.2741026408231704,0.2622774137790389,0.3556448143667342,0.24344893218152514,7.589142479440671
0.055045396017216044,0.2906045122928421,0.27194415205997324,0.2668907119223591,0.35364270910827666,0.24400181218034778,7.588456952425568
0.05636102665682574,0.29338226612681156,0.2741360730220933,0.2622156094880388,0.35569224756444795,0.2434939835947802,7.587633253518779
0.05620768630819198,0.2938430049038051,0.27447206418580095,0.26199727180166593,0.3568133972975389,0.24310756575436604,7.586020876804218
0.05627857085534075,0.2935967900671871,0.2739830500148018,0.26243490600632946,0.3556859897980158,0.24328642338805284,7.584829239899793
0.05638673659420576,0.2937694290278281,0.2747955296676335,0.26119209932476595,0.35488756418604395,0.2439510674101772,7.582470415135972
0.05637603889468189,0.2934194018201667,0.27413971491744027,0.26220226951625525,0.35567683403718064,0.24347102957761857,7.580988451387189
0.05638072868809316,0.29341769851637867,0.2741402857710855,0.26220818211038327,0.35567877950677157,0.24346595267971938,7.580205958235703
0.056450309196838314,0.29377498374214406,0.27425537721175014,0.26176760198196225,0.35442676711943155,0.24341384042889047,7.579151202590219
0.05637627684619918,0.2934161031426757,0.27413981854173897,0.26220005771477983,0.3556711410811719,0.2434759886470081,7.578725741866852
0.05748240532786395,0.2940938332592411,0.2748416436703423,0.26095821432744803,0.35294785409254653,0.24308582419858812,7.577715725122466
0.056436949641100034,0.29282549498413446,0.2739205819549655,0.26239755043940055,0.3543230671977001,0.24413068632003582,7.5757022042303035
0.05637585152669451,0.293415314527794,0.27414228228499715,0.2621949442410977,0.35567043763219375,0.24347926771153577,7.572693116811337
0.0564217873797577,0.293494058827536,0.274106163470186,0.2622856201891589,0.3556651331988556,0.24335841310532164,7.572525417214677
0.05650411202077651,0.29354075346281766,0.27365614896242985,0.263557456085052,0.35445096656334807,0.2431550950051507,7.572137164533675
0.05771250050455422,0.293831216470754,0.27450628211754147,0.26219809995608456,0.35531983921751453,0.2425273679361529,7.568597943777069
0.056376052847226514,0.29341223271672223,0.2741409055472371,0.2622011106917529,0.3556749434823936,0.24347681823294612,7.567802282028115
0.05638469859672466,0.29348422944678937,0.2741353054823382,0.2622467176465949,0.3557406464378315,0.2433878484701868,7.5670359963669585
0.056378401298249614,0.29342170489308195,0.27413093849739256,0.26221832413971236,0.3556683670937873,0.24346478043115471,7.5664152980364205
0.056480631309438936,0.2939049604993663,0.27404765795419644,0.2627789415687808,0.3556827798323633,0.2428533660900156,7.562688179843973
0.05653473440297997,0.2935922144053591,0.27387192269888977,0.2629725004406662,0.3550318631226318,0.24314485365141178,7.5551011580543666
0.05640902743022172,0.29347200298613985,0.2741258194838017,0.26229351880306057,0.355763275881936,0.24334070604261498,7.5458590566615555
0.056286883091270015,0.29433169613618515,0.27340363766255116,0.262627720956775,0.353818636786019,0.24318210630743226,7.545014618343109
0.05625754029534108,0.2923990673391834,0.27466880583908304,0.2620020283455776,0.3556204006841611,0.24432563774039529,7.544454402756985
0.05735526012259885,0.2940827238306092,0.275921948582109,0.25980720901305543,0.3538694482257714,0.2441602781611615,7.5396278038556614
0.05409275499866842,0.2912751985857893,0.2757192626321533,0.26051500274094797,0.34977499979696147,0.2483562394470374,7.538154527335211
0.05636741886329827,0.29342562625817403,0.2741424956450145,0.26221277302433144,0.3557138636963312,0.24345865878838951,7.537197301683366
0.05633616021346023,0.2937708315091432,0.27447566250501176,0.26154204656951585,0.3558514641610494,0.24333773513714407,7.530418521341158
0.05637767810398494,0.29342077242014686,0.27413858353972215,0.2622043763388382,0.3556735698388199,0.24346955604138373,7.530015729359744
0.05637631094686896,0.2934157540295974,0.2741417183025566,0.2621961835867297,0.35566996470466783,0.24347825644348853,7.527905537206057
0.05638369264513496,0.2934469178582866,0.27410481019406296,0.26228039596602987,0.35567619871773465,0.24341930836818493,7.523815088441252
0.05759001097574034,0.2936253727005883,0.2736431871717018,0.26453792253362757,0.35299625298037957,0.24256833335110853,7.521364694444968
0.05840139618492412,0.29480267302742547,0.274415528352029,0.2624719457298607,0.357103774110417,0.24089184000276354,7.51556177364706
0.05731701536069682,0.29325971995484923,0.2741920361061978,0.26303610314317283,0.35345971083892375,0.24336220082574575,7.514733700398964
0.05566306796512993,0.29149044578606187,0.26881129469107456,0.27261192852400107,0.3610488984488076,0.23892713229809426,7.508572964835974
0.056383103882213764,0.2934253404283577,0.2741331772652661,0.2622161469755505,0.3556697048667606,0.2434583722846259,7.507436398941952
0.05650783299101088,0.29370932954502227,0.2741715368235499,0.2620775733891214,0.35501976340067354,0.24327422636328166,7.504235208869192
0.05649802851556624,0.292162761717632,0.275838582909686,0.2585306449718085,0.3548500844145563,0.24574380324965742,7.486479883216629
0.056374723346011346,0.2934151706264567,0.27413990618720097,0.2621991458989974,0.35567316300575497,0.24347746237200285,7.485560098354068
0.053597309642251734,0.28948996852200237,0.27600020885164567,0.2574469480091044,0.3546595237417838,0.2489779716350321,7.475768638994001
0.05637772010248511,0.2934167683536257,0.2741392296986138,0.2622037683921927,0.3556724383976196,0.2434727814613339,7.47563524112138
0.0556458134634445,0.2909168468007396,0.2747785434140789,0.26137656263475634,0.34996803453880715,0.24743395173632105,7.472551055814828
0.05637600252132763,0.2934155973979933,0.2741416838655678,0.26219662193403337,0.3556715791789561,0.2434778986550088,7.471874727820275
0.056376519315956955,0.29341368077386865,0.2741420599621592,0.2622003383980859,0.35567651269022793,0.24347577315344643,7.471119458521088
0.05637600333180649,0.2934152234383035,0.2741408566404808,0.26219890736257,0.35567251286133145,0.24347686302860644,7.4684962047881855
0.056488402662722856,0.29333252334572124,0.27423297378628303,0.2622911656836048,0.3556146699324769,0.24343236865835347,7.468373640276482
0.056378490732364145,0.29342504227185917,0.27413742253596474,0.2622060091623809,0.35567288301703315,0.24346592494560254,7.465307739024728
0.05638428617470902,0.2934040552027425,0.27412208912385316,0.2622364284943408,0.3556578774169803,0.24346417939964704,7.461053685525464
0.05776593872750732,0.29762917150279233,0.27584546314468006,0.25967830612633136,0.35573463890444024,0.23965998437157154,7.455270278275738
0.05637723830239233,0.2934161014890098,0.2741390897347463,0.26220358876445915,0.3556726344438952,0.24347335629554703,7.45432848686052
0.056375009780466445,0.2934154144159926,0.27414094181161275,0.26219693857772,0.35567192425555116,0.24347843739469632,7.451265363808107
0.05612213397271831,0.29058150365426594,0.2728909881279889,0.26456441722546187,0.35190188919446475,0.24525673810297624,7.444914082971113
0.057927490608389365,0.28754051050228435,0.2767816322025116,0.25954584422497856,0.3465104136531775,0.2492995657996137,7.443799112792291
0.054881057519232765,0.29024044624951706,0.27254367004164437,0.2614889669366357,0.342985278331739,0.24896190553547826,7.442139614823973
0.056535692973309494,0.29340107647194946,0.2742305269134991,0.262202185236609,0.3558189490650018,0.24338632643053365,7.435051809514984
0.05884608593756355,0.28998702208884164,0.272869916903241,0.2635486150637366,0.3497708779719092,0.2464804148896959,7.422992868244507
0.056370209158214765,0.2933980543022037,0.2741391157775944,0.26220716399411326,0.3556778570917541,0.2434875820850242,7.422388369303076
0.056375364240972184,0.29341510995465414,0.27414133423252873,0.26219637467239143,0.3556711240939354,0.24347890568977254,7.416808466054952
0.05539809078523616,0.29002423176884606,0.2749190165238251,0.25984253526883455,0.3524102965112183,0.2477448178303184,7.410439234942856
0.05225722990019169,0.2922729137962342,0.276741546074295,0.2583066449230491,0.3513316432068838,0.24660541143333103,7.404980701424339
0.05637524021884731,0.2934079628650099,0.2741420665509945,0.2621994778682102,0.35567563030418037,0.2434804493287273,7.393550197447588
0.056855006507143216,0.2897438262353143,0.2759613234794615,0.26038834735483096,0.3502953829928782,0.24721768667290556,7.3902388372601635
0.056279547392287785,0.29384853893693474,0.27371992970668413,0.26247129780397566,0.35426907776055455,0.24346798916567303,7.380793413829099
0.05756318126830497,0.2890495027589871,0.2753097281992581,0.26089198337677166,0.34833574146691515,0.2479056149126092,7.356502311242175
0.05705931294815014,0.2936976157878175,0.2738583665334402,0.2646948776156629,0.34533370392537577,0.2433170012874279,7.355362665360288
0.054345728964566534,0.2956594499580769,0.272848802030108,0.2634194927663289,0.35969064948601726,0.2416599775324847,7.350142607538007
0.05637600171395915,0.2934150450524406,0.27414124898962555,0.26219853825565376,0.35567295657879405,0.24347705759853244,7.339503235326738
0.05236277237722227,0.2905528688163308,0.27681938692154917,0.2592624468570598,0.3502936017389408,0.25140486545944646,7.304070850109695
0.052078481062626775,0.28400711764554976,0.27371745479979115,0.263718191366917,0.34096447775035765,0.25487020286031015,7.302838662899256
0.053810052121388285,0.2888326453064025,0.2782098667977706,0.2554482787190752,0.3388303304272149,0.25415117194485476,7.2655973563895895
0.04955547803454792,0.29232735869833293,0.2738484648536519,0.2614272912478213,0.3434025981403266,0.2504706203740026,7.254064868016272
0.05432515478753104,0.28761310370508264,0.2729241905749874,0.2637067059913415,0.33593835356443436,0.254453177720509,7.244627573324604
0.062113496895310094,0.28514708640426,0.2782482158769415,0.25860512071355723,0.34806432140960286,0.24871403851241924,7.242471836287017
0.054873739780603364,0.28835322698123667,0.27154795094554596,0.26423232376875805,0.3321913123075419,0.2506698277814145,7.230859826031076
0.05363755420340478,0.29635377343440417,0.27350039731031117,0.2629158567443883,0.3616502910119803,0.24097204929278115,7.194850520230094
0.054940622663970554,0.28564980563202247,0.27189408548800076,0.2655784237068713,0.3312587569817761,0.25849956714377004,7.150745720136257
0.06056391821920595,0.2910355156658544,0.27286222052719133,0.26412050559984546,0.3470497930205303,0.24252978800887637,7.135762388515733
0.05928270286300685,0.293442187894165,0.27241888976396567,0.2642726703926124,0.34821919397102347,0.23921036140981028,7.135012922138998
0.04965383077930639,0.28277258438320296,0.2733954644420281,0.25926961429969664,0.3312105473876096,0.2625574305925155,7.115451874831092
0.05652070173743902,0.29367511376788236,0.27426465474342065,0.26208868342840186,0.35543146080794763,0.24333872607579893,7.082747491148759
0.05247875115821252,0.29350299792426304,0.27601450583594733,0.2580915528447521,0.34997714331240926,0.24231400945072606,7.060363599816588
0.05151768449204097,0.28561753455688477,0.2674391633924501,0.26978999172315804,0.335173993205902,0.2545253461509756,7.052076165436564
0.05306232336060722,0.2909798678548492,0.2698388115879826,0.2635440125273967,0.33110968436794064,0.25369136299907535,7.049881341565656
0.04957408199147566,0.2911138672759854,0.27097708959976696,0.2610056431276176,0.3407657142652438,0.24845926400071722,7.0360483045625575
0.046850503081884765,0.2964751295130532,0.2767399047057342,0.2596328237650989,0.35123244130299025,0.2477970512379758,7.005154371422869
0.046972753960912564,0.2907132496299276,0.27209675031098945,0.2606780270244431,0.3453012406462666,0.254660959057498,6.997875179832935
0.04302226105106716,0.29189326095427315,0.27237114999371126,0.2589008786522856,0.35185620481562896,0.2566565246955398,6.968782118219955
0.04749700143581702,0.295540850853409,0.277849533397839,0.2514906547130857,0.34787929695114883,0.251515833536125,6.93981364299776
0.05882423269044877,0.28717321565689113,0.27127355126282415,0.2660094721409155,0.32563634813817954,0.24867426214337274,6.886121101975602
0.05237968229728397,0.2843718296773591,0.26891866831525657,0.2589337663204737,0.3307031340701133,0.2594837225485078,6.881445374941692
0.05767040289253737,0.2798840462541722,0.26517414529740513,0.26681069369598864,0.3199130686523355,0.25849132778208306,6.880798921905776
0.043515336119286374,0.2886503074168425,0.27190656907055044,0.2562258896102163,0.3348562489541562,0.2618261405886819,6.872259296061081
0.051132547182689884,0.2751201714276196,0.27481395855653845,0.2601890877742141,0.3228927142045139,0.2698427197902565,6.841472699761374
0.0507133054084927,0.2944683531879122,0.26933773071255424,0.2637972379889565,0.34498188130323737,0.23808247730840337,6.797692995661421
0.056602235501574547,0.27930152407223385,0.2651510444106505,0.25884290576325486,0.32247692970745556,0.2636982686106687,6.71990709910389
0.05185233477208895,0.27793031078450114,0.2632902213794902,0.2690093493923556,0.32151192416649543,0.2630833311280835,6.670217365315969
0.045217681569155906,0.3057298232499531,0.2691399820984972,0.2565111938761443,0.3561640469368967,0.24070156299929263,6.439722609904277
0.050992476107500975,0.27785587311845117,0.2680182466770188,0.2556042612134968,0.318620416032944,0.27291462514884335,6.420473599477784
0.05203368318631668,0.30669082437642925,0.27271812828015274,0.2670252750135378,0.3464122628494388,0.23562729330478094,6.369075760815268
0.039712022684412235,0.29958274649273464,0.28022154002907484,0.25920634799213016,0.35538174715808646,0.2468400843620253,6.316835669293705
0.06432145302077705,0.27209600287346813,0.2600423486044965,0.25574140220227226,0.31041908311291566,0.27019944446966404,6.193614632008618
0.04615641174042452,0.2810504095402052,0.27589516626140526,0.2526308585436009,0.3281172131512633,0.27958962407765875,6.1704813805121
0.051588779760346176,0.27108828724927236,0.2680832890183689,0.257406302063957,0.3125667385706463,0.2870173639153637,5.975848349014277
0.06213533035419806,0.2667283882479111,0.2636205827454311,0.2618044692045183,0.29259592630992715,0.2785635962681685,5.834255087491632
0.05511960370918828,0.2595579548116891,0.2640801782036425,0.25658148755511456,0.30050452740494427,0.2898195023876641,5.824207312021459
0.057418681943406324,0.26648339322443304,0.2708920873535191,0.24697353007774187,0.3030998220192057,0.28933959134518267,5.807641941233637
0.06023384778637753,0.26641460651358584,0.25806105977546434,0.25138860579705924,0.29512140125275127,0.2890791598679851,5.661300937211577
0.06550048806272599,0.2668434359450109,0.25719976113337395,0.25383789715481453,0.29969999535678893,0.27914689378300717,5.656666964106217
0.06594675608393016,0.2562670045216686,0.2602416018899554,0.2543610044200576,0.28614875019051944,0.2950915942691661,5.527252256642961
0.07013644453894631,0.25809416281497966,0.257562663839134,0.25154386435496423,0.2833964315261083,0.2836802656205798,5.50922469909479
0.06854579655439946,0.2599026467033344,0.2503107243325221,0.2635000811002535,0.2862955512465163,0.27947159628255985,5.497701015595564
0.056100131529181835,0.2707215196983299,0.2568124362817318,0.24552182678792173,0.29701609087368064,0.2953539865196698,5.492414447612423
0.06458806479127631,0.2588180422265788,0.2527294016383963,0.24727875293567633,0.2953308851416344,0.29264186691493266,5.347697158074757
0.07263499655796463,0.2534938669593537,0.26180693025666213,0.2689889428244718,0.28943733238996316,0.27025467991293095,5.232771498992364
0.05597088858405713,0.25470023243408035,0.2645644604481019,0.25428018975765854,0.2997667466849563,0.30714459304983976,5.23097688151366
0.07475994513031542,0.26574183813443075,0.2484862139917694,0.24940082304526734,0.2856977366255141,0.28232674897119336,5.198808426708291
0.06785855814662387,0.2563383020880965,0.251514586191129,0.25003088705989907,0.27826181984453546,0.2970417924096933,5.1986927581014575
0.06195152425198644,0.2564585054596843,0.2513040988557524,0.24216442474329208,0.3045257068987899,0.29645606981772166,5.182164017883441
0.07441243712848641,0.2552833561957019,0.26201371742112467,0.2522578875171466,0.27713525377229054,0.2764035665294923,5.05739834282443
0.06513065420244193,0.26036752866263635,0.2598134938779655,0.2344122034242746,0.28996623482192707,0.30141965655641895,5.001737418540372
0.0727846364883401,0.2651146776406037,0.2616565843621396,0.2531637860082302,0.2668829218106993,0.2860897119341562,4.871536266904984
0.07249768640914592,0.26589665252726236,0.25700530998632815,0.2626217375128291,0.2677464198701681,0.28119925820656577,4.75140728854002
0.057308466770326,0.2665265826728129,0.24420950309316203,0.24940179486841718,0.3021799647875614,0.3055103628938425,4.681738002591764
0.08119798811156828,0.2612007315957934,0.25079451303155,0.25469684499314116,0.2732503429355279,0.2766474622770918,4.0135540626583595
0.08419753086419746,0.2489827160493827,0.25776296296296275,0.25235370370370347,0.264348148148148,0.2841037037037035,3.8711638889394737
0.033444582943967044,0.3009180876685311,0.2804771318291126,0.26814741644620255,0.35865046949107526,0.24419474103368277,3.5631502418937018
