",mass A,,"
"t,x,y,"
"0.000,-1.598E-2,7.230E-2"
"0.033,-1.597E-2,7.228E-2"
"0.067,-1.597E-2,7.224E-2"
"0.100,-1.589E-2,7.225E-2"
"0.133,-1.596E-2,7.226E-2"
"0.167,-1.597E-2,7.227E-2"
"0.200,-1.597E-2,7.227E-2"
"0.233,-1.597E-2,7.228E-2"
"0.267,-1.597E-2,7.228E-2"
"0.300,-1.597E-2,7.229E-2"
"0.333,-1.600E-2,7.231E-2"
"0.367,-1.599E-2,7.231E-2"
"0.400,-1.600E-2,7.231E-2"
"0.433,-1.600E-2,7.231E-2"
"0.467,-1.600E-2,7.230E-2"
"0.500,-1.600E-2,7.230E-2"
"0.533,-1.598E-2,7.230E-2"
"0.567,-1.598E-2,7.230E-2"
"0.600,-1.599E-2,7.228E-2"
"0.633,-1.599E-2,7.229E-2"
"0.667,-1.597E-2,7.228E-2"
"0.700,-1.597E-2,7.228E-2"
"0.733,-1.598E-2,7.228E-2"
"0.766,-1.598E-2,7.227E-2"
"0.800,-1.597E-2,7.227E-2"
"0.833,-1.597E-2,7.228E-2"
"0.866,-1.599E-2,7.230E-2"
"0.900,-1.599E-2,7.230E-2"
"0.933,-1.599E-2,7.230E-2"
"0.966,-1.599E-2,7.230E-2"
"1.000,-1.601E-2,7.231E-2"
"1.033,-1.601E-2,7.231E-2"
"1.066,-1.601E-2,7.231E-2"
"1.100,-1.602E-2,7.239E-2"
"1.133,-1.658E-2,7.314E-2"
"1.166,-1.994E-2,7.683E-2"
"1.200,-2.968E-2,8.067E-2"
"1.233,-4.034E-2,7.611E-2"
"1.266,-5.099E-2,7.839E-2"
"1.300,-6.012E-2,8.448E-2"
"1.333,-6.768E-2,8.409E-2"
"1.366,-7.571E-2,8.096E-2"
"1.400,-8.300E-2,8.104E-2"
"1.433,-8.855E-2,8.440E-2"
"1.466,-9.250E-2,8.492E-2"
"1.500,-9.521E-2,8.359E-2"
"1.533,-9.637E-2,8.307E-2"
"1.566,-9.667E-2,8.088E-2"
"1.600,-9.603E-2,7.836E-2"
"1.633,-9.479E-2,7.743E-2"
"1.666,-9.262E-2,7.614E-2"
"1.700,-8.951E-2,7.452E-2"
"1.733,-8.609E-2,7.240E-2"
"1.766,-8.431E-2,7.266E-2"
"1.800,-8.412E-2,7.242E-2"
"1.833,-8.459E-2,7.241E-2"
"1.866,-8.461E-2,7.194E-2"
"1.900,-8.441E-2,7.196E-2"
"1.933,-8.437E-2,7.194E-2"
"1.966,-8.453E-2,7.214E-2"
"2.000,-8.474E-2,7.229E-2"
"2.033,-8.484E-2,7.239E-2"
"2.066,-8.492E-2,7.250E-2"
"2.100,-8.522E-2,7.277E-2"
"2.133,-8.566E-2,7.297E-2"
"2.166,-8.617E-2,7.344E-2"
"2.199,-8.670E-2,7.384E-2"
"2.233,-8.709E-2,7.406E-2"
"2.266,-8.709E-2,7.405E-2"
"2.299,-8.683E-2,7.392E-2"
"2.333,-8.636E-2,7.361E-2"
"2.366,-8.584E-2,7.314E-2"
"2.399,-8.545E-2,7.285E-2"
"2.433,-8.540E-2,7.282E-2"
"2.466,-8.555E-2,7.271E-2"
"2.499,-8.771E-2,7.364E-2"
"2.533,-9.589E-2,7.611E-2"
"2.566,-0.105,7.915E-2"
"2.599,-0.114,7.604E-2"
"2.633,-0.123,8.143E-2"
"2.666,-0.132,8.524E-2"
"2.699,-0.142,8.372E-2"
"2.733,-0.150,8.483E-2"
"2.766,-0.156,8.789E-2"
"2.799,-0.160,8.793E-2"
"2.833,-0.162,8.551E-2"
"2.866,-0.162,8.318E-2"
"2.899,-0.162,8.008E-2"
"2.933,-0.160,7.732E-2"
"2.966,-0.157,7.760E-2"
"2.999,-0.152,7.509E-2"
"3.033,-0.146,7.174E-2"
"3.066,-0.141,7.325E-2"
"3.099,-0.139,7.263E-2"
"3.133,-0.139,7.349E-2"
"3.166,-0.139,7.319E-2"
"3.199,-0.139,7.333E-2"
"3.233,-0.139,7.283E-2"
"3.266,-0.139,7.307E-2"
"3.299,-0.139,7.321E-2"
"3.333,-0.140,7.409E-2"
"3.366,-0.140,7.446E-2"
"3.399,-0.141,7.521E-2"
"3.433,-0.143,7.613E-2"
"3.466,-0.144,7.656E-2"
"3.499,-0.145,7.660E-2"
"3.533,-0.146,7.667E-2"
"3.566,-0.146,7.642E-2"
"3.599,-0.146,7.588E-2"
"3.632,-0.145,7.519E-2"
"3.666,-0.143,7.446E-2"
"3.699,-0.142,7.383E-2"
"3.732,-0.142,7.347E-2"
"3.766,-0.142,7.350E-2"
"3.799,-0.142,7.358E-2"
"3.832,-0.144,7.437E-2"
"3.866,-0.151,7.742E-2"
"3.899,-0.161,7.763E-2"
"3.932,-0.170,7.687E-2"
"3.966,-0.179,7.991E-2"
"3.999,-0.189,8.524E-2"
"4.032,-0.199,8.448E-2"
"4.066,-0.209,8.517E-2"
"4.099,-0.217,8.960E-2"
"4.132,-0.224,9.238E-2"
"4.166,-0.228,9.224E-2"
"4.199,-0.232,9.114E-2"
