",mass A,,"
"t,x,y,"
"0.000,-1.439E-2,7.346E-2"
"0.033,-1.440E-2,7.347E-2"
"0.067,-1.442E-2,7.347E-2"
"0.100,-1.441E-2,7.347E-2"
"0.133,-1.440E-2,7.348E-2"
"0.167,-1.439E-2,7.348E-2"
"0.200,-1.439E-2,7.347E-2"
"0.233,-1.440E-2,7.347E-2"
"0.267,-1.440E-2,7.347E-2"
"0.300,-1.439E-2,7.347E-2"
"0.333,-1.439E-2,7.346E-2"
"0.367,-1.437E-2,7.346E-2"
"0.400,-1.437E-2,7.346E-2"
"0.433,-1.482E-2,7.316E-2"
"0.467,-1.765E-2,7.441E-2"
"0.500,-2.726E-2,7.876E-2"
"0.533,-3.484E-2,8.028E-2"
"0.567,-4.620E-2,7.876E-2"
"0.600,-5.268E-2,7.914E-2"
"0.633,-6.059E-2,8.331E-2"
"0.667,-6.874E-2,8.389E-2"
"0.700,-7.724E-2,8.321E-2"
"0.733,-8.364E-2,8.409E-2"
"0.767,-8.793E-2,8.454E-2"
"0.800,-9.034E-2,8.429E-2"
"0.833,-9.033E-2,8.459E-2"
"0.867,-8.815E-2,8.186E-2"
"0.900,-8.508E-2,7.604E-2"
"0.933,-8.202E-2,7.663E-2"
"0.967,-7.747E-2,7.728E-2"
"1.000,-7.292E-2,7.527E-2"
"1.033,-6.826E-2,7.404E-2"
"1.067,-6.383E-2,7.348E-2"
"1.100,-5.982E-2,7.307E-2"
"1.133,-5.698E-2,7.331E-2"
"1.167,-5.591E-2,7.358E-2"
"1.200,-5.631E-2,7.372E-2"
"1.233,-5.695E-2,7.400E-2"
"1.267,-5.754E-2,7.428E-2"
"1.300,-5.777E-2,7.463E-2"
"1.333,-5.790E-2,7.496E-2"
"1.367,-5.804E-2,7.503E-2"
"1.400,-5.810E-2,7.510E-2"
"1.433,-5.817E-2,7.507E-2"
"1.467,-5.792E-2,7.470E-2"
"1.500,-5.749E-2,7.438E-2"
"1.533,-5.728E-2,7.427E-2"
"1.567,-5.731E-2,7.426E-2"
"1.600,-5.736E-2,7.417E-2"
"1.633,-5.737E-2,7.416E-2"
"1.667,-5.718E-2,7.410E-2"
"1.700,-5.715E-2,7.414E-2"
"1.733,-5.729E-2,7.438E-2"
"1.767,-5.747E-2,7.437E-2"
"1.800,-5.822E-2,7.422E-2"
"1.833,-6.100E-2,7.511E-2"
"1.867,-6.556E-2,7.666E-2"
"1.900,-7.143E-2,7.888E-2"
"1.933,-7.895E-2,8.043E-2"
"1.967,-8.544E-2,7.928E-2"
"2.000,-9.218E-2,8.118E-2"
"2.033,-0.101,8.558E-2"
"2.067,-0.108,8.525E-2"
"2.100,-0.115,8.448E-2"
"2.133,-0.120,8.428E-2"
"2.167,-0.123,8.569E-2"
"2.200,-0.125,8.472E-2"
"2.233,-0.125,8.096E-2"
"2.267,-0.124,7.609E-2"
"2.300,-0.123,7.786E-2"
"2.333,-0.121,7.931E-2"
"2.367,-0.117,7.697E-2"
"2.400,-0.113,7.443E-2"
"2.433,-0.109,7.352E-2"
"2.467,-0.107,7.395E-2"
"2.500,-0.106,7.376E-2"
"2.533,-0.106,7.437E-2"
"2.567,-0.106,7.470E-2"
"2.600,-0.107,7.474E-2"
"2.633,-0.107,7.476E-2"
"2.667,-0.107,7.497E-2"
"2.700,-0.108,7.525E-2"
"2.733,-0.108,7.578E-2"
"2.767,-0.108,7.609E-2"
"2.800,-0.108,7.573E-2"
"2.833,-0.108,7.516E-2"
"2.867,-0.107,7.471E-2"
"2.900,-0.107,7.452E-2"
"2.933,-0.107,7.437E-2"
"2.967,-0.107,7.427E-2"
"3.000,-0.107,7.406E-2"
"3.033,-0.107,7.401E-2"
"3.067,-0.107,7.398E-2"
"3.100,-0.107,7.399E-2"
"3.133,-0.107,7.409E-2"
"3.167,-0.109,7.524E-2"
"3.200,-0.118,7.952E-2"
"3.233,-0.127,8.103E-2"
"3.267,-0.138,7.725E-2"
"3.300,-0.145,8.179E-2"
